id,Team1Id,Team1,Team2Id,Team2,LeagueId,League,CategoryId,Category,League_Category,Sport,begin,ended,Set1_T1,Set1_T2,Set2_T1,Set2_T2,Set3_T1,Set3_T2,TotScore_T1,TotScore_T2,Tipp1,TippX,Tipp2,Over_Under4_5,Over4_5,Under4_5,Over_Under5_5,Over5_5,Under5_5
104512010,3930,HC Kosice,25008,HC 05 B. Bystrica,651301,Extraliga,98201,Slowakei,Extraliga - Slowakei,Eishockey,19/01/2014 16:30,19/01/2014 18:36,0,0,2,4,0,0,2,4,1.60126,5.44932,5.20881,4.5,1.55976,2.78647,5.5,2.1141,1.89759
104512110,3932,HK 36 Skalica,3929,MSHK Zilina,651301,Extraliga,98201,Slowakei,Extraliga - Slowakei,Eishockey,19/01/2014 17:01,19/01/2014 19:05,2,3,1,1,2,2,5,6,1.81132,4.70891,4.2453,4.5,1.4292,3.32993,5.5,1.7498,2.33368
104512210,3924,HKM Zvolen,34705,SHK 37 Piestany,651301,Extraliga,98201,Slowakei,Extraliga - Slowakei,Eishockey,19/01/2014 17:02,19/01/2014 19:09,1,4,1,2,1,2,3,8,2.05819,4.88003,3.23395,4.5,1.68118,2.46805,5.5,2.56804,1.63774
104512310,3931,HK SKP Poprad,3933,Dukla Trencin,651301,Extraliga,98201,Slowakei,Extraliga - Slowakei,Eishockey,19/01/2014 17:00,19/01/2014 19:24,2,1,1,3,1,0,4,4,1.8201,5.10051,3.92894,4.5,1.68118,2.46805,5.5,2.154,1.86655
104512610,3946,ZSKA Moskau,111039,Admiral Vladivostok,673301,KHL,101201,Russland,KHL - Russland,Eishockey,19/01/2014 12:01,19/01/2014 14:10,0,0,0,0,2,1,2,1,1.59628,5.04435,5.65593,4.5,1.97153,2.0293,5.5,3.01605,1.49602
104512710,5605,Atlant Moskau,3947,Ak Bars Kasan,673301,KHL,101201,Russland,KHL - Russland,Eishockey,19/01/2014 14:01,19/01/2014 16:23,0,0,1,0,0,1,1,1,4.29507,3.93512,1.95132,4.5,2.22869,1.81388,5.5,3.60847,1.38337
104512810,3943,Sever. Cherepovec,5606,HC Vitiaz Chehov,673301,KHL,101201,Russland,KHL - Russland,Eishockey,19/01/2014 14:02,19/01/2014 16:26,4,0,2,2,1,1,7,3,1.95527,4.27613,3.92609,4.5,2.1788,1.84832,5.5,3.3779,1.42054
104512910,3941,SKA St. Petersburg,7857,Torpedo Nowgorod,673301,KHL,101201,Russland,KHL - Russland,Eishockey,19/01/2014 14:01,19/01/2014 16:27,3,2,0,2,1,0,4,4,1.5175,5.44799,6.34914,4.5,1.62355,2.60372,5.5,2.16969,1.85493
104513010,3948,Lokomotive Jaroslawl,43854,OHK Dynamo Moskau,673301,KHL,101201,Russland,KHL - Russland,Eishockey,19/01/2014 14:03,19/01/2014 16:18,2,0,1,4,0,0,3,4,3.62546,3.91014,2.12368,4.5,2.45373,1.68789,5.5,4.03612,1.32937
104513110,24984,Dinamo Riga,3950,Amur Chabarowsk,673301,KHL,101201,Russland,KHL - Russland,Eishockey,19/01/2014 16:01,19/01/2014 18:08,0,0,2,1,2,0,4,1,1.39906,5.96986,8.49438,4.5,1.88192,2.13389,5.5,2.81886,1.54459
104513210,2404,Slovan Bratislava,3935,Met. Nowokusnezk,673301,KHL,101201,Russland,KHL - Russland,Eishockey,19/01/2014 17:03,19/01/2014 19:27,1,1,0,2,1,0,2,3,1.66366,4.77568,5.27645,4.5,1.73611,2.35849,5.5,2.48051,1.67544
104513310,52311,HC Lev Prag,3939,Sibir Nowosibirsk,673301,KHL,101201,Russland,KHL - Russland,Eishockey,19/01/2014 17:00,19/01/2014 19:13,1,0,1,1,1,0,3,1,2.03175,4.07606,3.80984,4.5,2.284,1.77882,5.5,3.77589,1.36024
104513410,3866,HC Vitkovice,3867,HC Pilsen,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,19/01/2014 15:01,19/01/2014 17:39,1,2,1,0,0,0,2,2,2.09143,4.15166,3.55884,4.5,1.64516,2.55,5.5,2.24477,1.80336
104513510,3878,HC Slavia Prag,3871,HC Kladno,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,19/01/2014 15:01,19/01/2014 17:21,1,0,1,1,2,0,4,1,1.82664,4.42672,4.41219,4.5,2.0095,1.99059,5.5,3.0055,1.49863
104513610,3872,PSG Zlín,3865,Benzina Litvinov,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,19/01/2014 15:33,19/01/2014 17:53,1,0,1,0,0,1,2,1,2.06846,4.14027,3.62034,4.5,1.98127,2.01909,5.5,2.93607,1.51651
104513710,3879,HC Liberec,3870,HC Ocelari Trinec,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,19/01/2014 16:01,19/01/2014 18:31,0,2,2,3,0,1,2,6,2.35392,4.33761,2.90161,4.5,1.49925,3.003,5.5,1.96077,2.04083
104513810,3875,HC Pardubice,36334,HC Kometa Brno,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,19/01/2014 17:00,19/01/2014 19:26,0,1,3,1,0,0,3,2,2.31871,3.99368,3.14366,4.5,1.74405,2.344,5.5,2.44906,1.6901
104513910,37844,HC Chomutov,3874,HC Karlovy Vary,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,19/01/2014 17:31,19/01/2014 19:48,0,1,0,1,1,0,1,2,3.53238,4.2609,2.08003,4.5,1.74405,2.344,5.5,2.44425,1.6924
104514010,3877,HC Mountfield ,3876,Sparta Prag,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,19/01/2014 18:22,19/01/2014 21:14,0,1,1,0,1,1,2,2,3.27889,4.06627,2.22266,4.5,1.66934,2.494,5.5,2.29421,1.77267
104532510,54105,HK Gomel,113021,Yunost Minsk,29587301,"Extraliga, Gruppe A",275201,Weißrussland,"Extraliga, Gruppe A - Weißrussland",Eishockey,19/01/2014 11:00,19/01/2014 11:00,3,1,1,0,2,0,6,1,2.66669,4.92863,2.36907,,,,5.5,2.05935,1.94398
104533710,3890,Frederikshavn WH,3882,Rodovre Mighty Bulls,112301,Metal Ligaen,64201,Dänemark,Metal Ligaen - Dänemark,Eishockey,19/01/2014 14:00,19/01/2014 16:22,1,2,3,1,1,2,5,5,1.83873,5.04783,3.87143,4.5,1.4292,3.32993,5.5,1.81388,2.22869
104533810,3887,Herlev Eagles,3884,Aalborg Pirates,112301,Metal Ligaen,64201,Dänemark,Metal Ligaen - Dänemark,Eishockey,19/01/2014 16:02,19/01/2014 18:04,0,0,1,2,0,3,1,5,4.35309,5.07494,1.74882,4.5,1.62063,2.61126,5.5,2.26407,1.7911
104552410,3840,Jokerit Helsinki,5568,KalPa Hockey,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,21/01/2014 17:30,21/01/2014 19:43,3,0,0,0,2,1,5,1,1.69036,4.75155,5.07316,4.5,2.03904,1.96243,5.5,2.99417,1.50146
104552510,3844,Pelicans Lahti,3841,Ilves Tampere,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,21/01/2014 17:31,21/01/2014 19:46,0,0,1,1,0,1,1,2,2.18226,4.27179,3.228,4.5,1.82725,2.20882,5.5,2.58848,1.62953
104552610,3845,Saipa Lappeenranta,3846,Ässät Pori,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,21/01/2014 17:32,21/01/2014 19:52,0,0,0,0,1,1,1,1,1.91256,4.4493,3.9578,4.5,1.74405,2.344,5.5,2.45981,1.68502
104552710,3834,Tappara Tampere,3835,Kärpät Oulu,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,21/01/2014 17:32,21/01/2014 19:51,1,0,1,2,1,0,3,2,2.49914,4.12368,2.79751,4.5,2.1141,1.89759,5.5,3.24793,1.44485
104552810,3836,Turku PS,3842,JYP Jyväskylä,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,21/01/2014 17:30,21/01/2014 17:30,1,1,0,1,3,0,4,2,3.80529,4.5492,1.93844,4.5,1.76511,2.307,5.5,2.50191,1.66582
104559210,22063,Asplöven,3756,IF Troja/Ljungby,285301,Allsvenskan,39201,Schweden,Allsvenskan - Schweden,Eishockey,20/01/2014 19:00,20/01/2014 21:16,2,0,1,0,2,1,5,1,1.70331,5.00362,4.63584,4.5,1.90827,2.101,5.5,2.78647,1.55976
104559510,45172,Providence Bruins,45179,WBS Penguins,2768301,AHL,37201,USA,AHL - USA,Eishockey,19/01/2014 21:05,19/01/2014 21:05,0,3,0,0,1,2,1,5,2.41395,4.1814,2.88527,,,,5.5,2.07417,1.93095
104571810,7782,TMH Polonia Bytom,3955,MMKS Podhale,740301,Ekstraliga,115201,Polen,Ekstraliga - Polen,Eishockey,19/01/2014 18:00,19/01/2014 18:00,1,2,2,0,1,2,4,4,1.61162,5.52599,5.03669,4.5,1.16863,6.93,5.5,1.36927,3.70801
104582710,3945,Awangard Omsk,73568,HC Donbass,673301,KHL,101201,Russland,KHL - Russland,Eishockey,20/01/2014 13:00,20/01/2014 15:15,0,0,0,0,0,2,0,2,2.06989,4.17429,3.60594,4.5,1.82053,2.21872,5.5,2.68007,1.59521
104582810,24985,Barys Astana,24983,Dinamo Minsk,673301,KHL,101201,Russland,KHL - Russland,Eishockey,20/01/2014 14:02,20/01/2014 16:19,1,0,0,0,0,1,1,1,1.25749,8.55099,11.3544,4.5,1.48507,3.06155,5.5,1.8344,2.19847
104582910,43853,HC Yugra,3937,Spartak Moskau,673301,KHL,101201,Russland,KHL - Russland,Eishockey,20/01/2014 14:12,20/01/2014 16:25,0,2,2,0,3,1,5,3,1.74158,4.74587,4.63954,4.5,1.8742,2.14391,5.5,2.76446,1.56675
104583010,36346,Avto. Yekaterinburg,36289,Medvescak Zagreb,673301,KHL,101201,Russland,KHL - Russland,Eishockey,20/01/2014 14:01,20/01/2014 16:24,1,0,1,0,0,0,2,0,2.24546,4.26812,3.11793,4.5,1.95341,2.04886,5.5,3.09088,1.47827
104583810,3732,HV 71,3740,Skellefteå AIK,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,21/01/2014 19:01,21/01/2014 21:12,0,0,4,1,0,1,4,2,3.07587,4.45325,2.22099,4.5,1.63735,2.569,5.5,2.24087,1.80589
104583910,3734,Frölunda HC,3730,Modo Hockey,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,21/01/2014 19:06,21/01/2014 21:34,1,0,0,0,0,1,1,1,1.86669,4.46305,4.16269,4.5,1.93095,2.07417,5.5,2.98007,1.50503
104584010,3903,Servette Genf,3895,HC Davos,96301,Nationalliga A,54201,Schweiz,Nationalliga A - Schweiz,Eishockey,21/01/2014 19:46,21/01/2014 22:06,0,2,1,1,1,2,2,5,2.32071,4.24117,2.99768,4.5,1.63735,2.569,5.5,2.24885,1.80073
104584110,3891,HC Lugano,3894,HC Fribourg Gotteron,96301,Nationalliga A,54201,Schweiz,Nationalliga A - Schweiz,Eishockey,21/01/2014 19:45,21/01/2014 21:52,0,0,1,2,1,1,2,3,2.22394,4.54075,3.0292,,,,5.5,2.22869,1.81388
104591010,3760,HC Örebro,3729,Luleå HF,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,23/01/2014 19:00,23/01/2014 21:30,2,0,0,0,1,0,3,0,3.92579,4.19012,1.96903,4.5,2.04886,1.95341,5.5,3.00401,1.499
104591110,3727,Brynäs IF,3739,Leksands IF,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,23/01/2014 19:03,23/01/2014 21:14,0,2,1,0,0,0,1,2,1.85069,4.52514,4.18574,4.5,1.71429,2.4,5.5,2.3895,1.71968
104604010,2046,RB Salzburg,3914,Vienna Capitals,18677301,"EHL, Gruppe A",65201,Österreich,"EHL, Gruppe A - Österreich",Eishockey,21/01/2014 19:15,21/01/2014 21:21,3,0,1,0,1,0,5,0,2.07932,4.75854,3.2466,,,,5.5,1.92274,2.08372
104604210,3918,HC Innsbruck,7846,Olimp. Ljubljana,18678301,"EHL, Gruppe B ",65201,Österreich,"EHL, Gruppe B  - Österreich",Eishockey,24/01/2014 19:15,24/01/2014 21:20,2,1,1,2,1,0,4,3,2.16515,4.58486,3.12042,4.5,1.41322,3.42,5.5,1.79149,2.26344
104604310,3922,KAC Klagenfurt,7847,Sapa Fehervar,18678301,"EHL, Gruppe B ",65201,Österreich,"EHL, Gruppe B  - Österreich",Eishockey,24/01/2014 19:15,24/01/2014 21:28,0,0,0,2,1,0,1,2,1.77406,4.94516,4.2716,4.5,1.53447,2.871,5.5,2.0293,1.97153
104604410,44499,EC Dornbirn,3919,EC Graz 99ers,18678301,"EHL, Gruppe B ",65201,Österreich,"EHL, Gruppe B  - Österreich",Eishockey,24/01/2014 19:15,24/01/2014 21:22,1,2,0,2,0,0,1,4,1.84833,5.04112,3.83726,4.5,1.48123,3.078,5.5,1.93033,2.07488
104605110,3847,Kölner Haie,5426,Red Bull München,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,21/01/2014 19:32,21/01/2014 19:30,1,2,1,2,1,2,3,6,1.7707,4.95936,4.25811,4.5,1.5571,2.795,5.5,2.08042,1.92556
104605210,3862,Düsseldorfer EG,3853,Adler Mannheim,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,22/01/2014 19:31,22/01/2014 21:33,0,1,0,1,0,0,0,2,4.415,4.82628,1.76585,4.5,1.56306,2.776,5.5,2.0774,1.92816
104605510,5434,Straubing Tigers,3857,Schwenninger Wings,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,24/01/2014 19:31,24/01/2014 21:40,0,0,0,1,2,0,2,1,1.95463,4.63298,3.64981,4.5,1.49456,3.041,5.5,1.956,2.04602
104605610,3860,Iserlohn Roosters,3847,Kölner Haie,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,24/01/2014 19:32,24/01/2014 21:45,0,0,1,0,1,1,2,1,2.64462,4.67574,2.44809,4.5,1.51387,2.946,5.5,1.99004,2.01006
104605710,5430,Wolfsburg Grizzly A.,3853,Adler Mannheim,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,24/01/2014 19:32,24/01/2014 21:56,0,1,1,3,2,1,3,5,2.30801,4.24345,3.02051,4.5,1.61501,2.626,5.5,2.1868,1.8426
104605810,3852,Krefeld Pinguine,3863,ERC Ingolstadt,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,24/01/2014 19:32,24/01/2014 21:48,1,1,2,0,3,2,6,3,1.94399,4.90157,3.55142,4.5,1.52938,2.889,5.5,2.02468,1.97592
104605910,3858,Nürnberg Ice Tigers,3851,Augsburger Panther,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,24/01/2014 19:32,24/01/2014 22:17,1,3,3,2,2,1,6,6,1.9123,5.08217,3.58138,4.5,1.46425,3.154,5.5,1.89146,2.12176
104606010,3856,Eisbären Berlin,3848,Hamburg Freezers,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,24/01/2014 19:30,24/01/2014 21:48,1,4,2,1,1,2,4,7,2.63459,4.71214,2.44771,4.5,1.51894,2.908,5.5,2.01277,1.98739
104607510,3933,Dukla Trencin,3930,HC Kosice,651301,Extraliga,98201,Slowakei,Extraliga - Slowakei,Eishockey,21/01/2014 17:32,21/01/2014 19:41,1,1,0,1,0,1,1,3,4.43866,4.76488,1.77042,,,,5.5,2.24885,1.80073
104609510,3866,HC Vitkovice,3871,HC Kladno,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,21/01/2014 17:01,21/01/2014 19:28,1,1,2,0,2,1,5,2,1.55016,5.75112,5.50514,4.5,1.5814,2.72,5.5,2.12654,1.88767
104609610,3870,HC Ocelari Trinec,3877,HC Mountfield ,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,24/01/2014 16:59,24/01/2014 19:14,0,0,1,0,2,0,3,0,2.11032,4.1467,3.52528,4.5,1.78802,2.269,5.5,2.52781,1.65453
104609710,3867,HC Pilsen,3879,HC Liberec,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,24/01/2014 17:33,24/01/2014 19:55,2,1,2,1,1,1,5,3,1.79745,4.78713,4.25963,4.5,1.48996,3.041,5.5,1.94125,2.06241
104609810,3865,Benzina Litvinov,3875,HC Pardubice,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,24/01/2014 17:30,24/01/2014 19:47,1,0,1,0,0,1,2,1,2.205,4.06109,3.34281,,,,5.5,2.73209,1.57734
104609910,3874,HC Karlovy Vary,3866,HC Vitkovice,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,24/01/2014 18:00,24/01/2014 20:19,0,0,1,3,1,0,2,3,2.71508,4.01602,2.62934,,,,5.5,2.32201,1.75643
104610010,3871,HC Kladno,3872,PSG Zlín,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,24/01/2014 18:01,24/01/2014 20:14,0,1,0,1,0,0,0,2,2.70922,3.94608,2.64919,,,,5.5,3.28659,1.43733
104610110,36334,HC Kometa Brno,3878,HC Slavia Prag,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,24/01/2014 18:22,24/01/2014 20:49,1,0,1,0,1,3,3,3,2.0396,3.94899,3.89899,,,,5.5,2.67303,1.59772
104610210,3876,Sparta Prag,37844,HC Chomutov,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,24/01/2014 18:30,24/01/2014 20:47,3,0,4,0,2,0,9,0,1.21292,8.30172,17.6071,,,,5.5,1.8518,2.17399
104619810,3947,Ak Bars Kasan,2404,Slovan Bratislava,673301,KHL,101201,Russland,KHL - Russland,Eishockey,22/01/2014 16:04,22/01/2014 18:15,1,0,0,1,0,0,1,1,1.38465,6.14388,8.70767,,,,5.5,2.64432,1.60816
104619910,7857,Torpedo Nowgorod,52311,HC Lev Prag,673301,KHL,101201,Russland,KHL - Russland,Eishockey,22/01/2014 16:01,22/01/2014 18:20,3,0,2,1,0,1,5,2,2.36972,4.16024,2.9518,,,,5.5,2.75696,1.56917
104620010,5606,HC Vitiaz Chehov,24984,Dinamo Riga,673301,KHL,101201,Russland,KHL - Russland,Eishockey,22/01/2014 16:03,22/01/2014 18:18,0,1,2,0,4,1,6,2,3.79452,4.36583,1.9698,,,,5.5,2.8879,1.52969
104620110,43854,OHK Dynamo Moskau,3946,ZSKA Moskau,673301,KHL,101201,Russland,KHL - Russland,Eishockey,22/01/2014 16:32,22/01/2014 18:43,0,0,0,1,1,0,1,1,1.83489,4.55012,4.25008,,,,5.5,2.75669,1.56925
104620410,3752,VIK Västeraas,3735,Södertälje SK,285301,Allsvenskan,39201,Schweden,Allsvenskan - Schweden,Eishockey,21/01/2014 19:00,21/01/2014 21:17,1,1,1,2,2,0,4,3,1.72908,4.60865,4.87996,4.5,2.0293,1.97153,5.5,2.85592,1.53882
104620510,3762,IK Oskarshamn,5612,Almtuna IS,285301,Allsvenskan,39201,Schweden,Allsvenskan - Schweden,Eishockey,21/01/2014 19:01,21/01/2014 21:35,0,1,0,1,2,0,2,2,2.06681,4.56207,3.3707,4.5,1.76871,2.30089,5.5,2.43925,1.69481
104620610,3737,Linköpings HC,3740,Skellefteå AIK,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,23/01/2014 19:01,23/01/2014 21:20,2,0,0,3,0,1,2,4,2.7333,4.35575,2.47182,4.5,1.62972,2.588,5.5,2.22846,1.81403
104620710,3730,Modo Hockey,3803,Växjö Lakers,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,23/01/2014 19:02,23/01/2014 21:18,0,1,1,0,0,2,1,3,2.47516,4.06298,2.85828,4.5,1.99059,2.0095,5.5,2.88376,1.53085
104620810,3728,Färjestads BK,3732,HV 71,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,23/01/2014 19:03,23/01/2014 21:21,1,1,1,1,1,1,3,3,2.11012,4.32093,3.37595,4.5,1.66934,2.494,5.5,2.30342,1.76721
104620910,3734,Frölunda HC,3738,AIK IF,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,23/01/2014 19:00,23/01/2014 21:18,2,0,0,0,2,1,4,1,1.4968,5.49027,6.6584,4.5,1.83403,2.19899,5.5,2.685,1.59347
104622410,3720,Stavanger Oilers,3710,Lörenskog IK,120301,Elitserien,38201,Norwegen,Elitserien - Norwegen,Eishockey,21/01/2014 18:00,21/01/2014 20:16,6,2,3,1,1,2,10,5,1.72481,5.53532,4.1742,4.5,1.31009,4.2249,5.5,1.57669,2.73404
104628110,3721,Rosenborg IHK,3714,Stjernen Hockey,120301,Elitserien,38201,Norwegen,Elitserien - Norwegen,Eishockey,23/01/2014 17:59,23/01/2014 20:11,2,0,1,1,2,0,5,1,1.8897,5.46843,3.46141,,,,5.5,1.50964,2.96216
104628210,44511,Tonsberg Og Omegn,3713,Storhamar Dragons,120301,Elitserien,38201,Norwegen,Elitserien - Norwegen,Eishockey,23/01/2014 18:30,23/01/2014 20:34,0,3,0,0,0,3,0,6,7.65974,7.73971,1.35358,,,,5.5,1.48824,3.04819
104628310,3716,Valerenga IF,3707,Frisk/Asker,120301,Elitserien,38201,Norwegen,Elitserien - Norwegen,Eishockey,23/01/2014 18:30,23/01/2014 20:36,3,0,1,0,3,1,7,1,1.27588,9.22373,9.4273,,,,5.5,1.499,3.00401
104646210,113021,Yunost Minsk,116101,Khimik Novopolotsk,29587301,"Extraliga, Gruppe A",275201,Weißrussland,"Extraliga, Gruppe A - Weißrussland",Eishockey,21/01/2014 16:30,21/01/2014 16:30,1,0,2,0,3,0,6,0,1.32509,8.15207,8.15207,,,,5.5,1.76871,2.30089
104646310,77617,Neman Grodno,54107,Metallurg Zhlobin,29587301,"Extraliga, Gruppe A",275201,Weißrussland,"Extraliga, Gruppe A - Weißrussland",Eishockey,21/01/2014 16:30,21/01/2014 16:30,2,0,1,1,0,1,3,2,1.5536,5.55185,5.67488,,,,5.5,2.31397,1.76105
104646410,3357,Shakhter Soligorsk,116105,HK Mogilev,29588301,"Extraliga, Gruppe B",275201,Weißrussland,"Extraliga, Gruppe B - Weißrussland",Eishockey,21/01/2014 16:30,21/01/2014 16:30,1,0,1,0,0,0,2,0,1.21441,9.57625,13.8644,,,,5.5,2.35849,1.73611
104646510,78185,Kristall Saratov,78171,Ermak Angarsk,3008301,VHL,101201,Russland,VHL - Russland,Eishockey,21/01/2014 15:31,21/01/2014 17:43,0,1,0,1,1,0,1,2,2.24341,4.78944,2.89472,4.5,1.85582,2.16847,5.5,2.67504,1.597
104646710,78183,Izhstal Izhevsk,78167,Ariada-Akpars,3008301,VHL,101201,Russland,VHL - Russland,Eishockey,21/01/2014 16:00,21/01/2014 18:12,0,0,1,1,0,0,1,1,2.78539,4.80884,2.30929,,,,5.5,2.19523,1.83666
104669810,3887,Herlev Eagles,3883,IK Sönderjyske,112301,Metal Ligaen,64201,Dänemark,Metal Ligaen - Dänemark,Eishockey,23/01/2014 18:59,23/01/2014 21:01,1,0,0,1,0,1,1,2,8.57605,6.80299,1.36059,4.5,1.56306,2.776,5.5,2.09017,1.91729
104669910,3886,EfB Ishockey,3884,Aalborg Pirates,112301,Metal Ligaen,64201,Dänemark,Metal Ligaen - Dänemark,Eishockey,23/01/2014 19:00,23/01/2014 21:07,0,0,1,0,2,0,3,0,2.61685,4.34795,2.59246,4.5,1.43725,3.287,5.5,1.84141,2.18849
104670410,3838,Blues Espoo,3843,Lukko Rauma,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,22/01/2014 17:32,22/01/2014 19:43,1,0,2,1,0,0,3,1,2.36073,4.15116,2.96698,4.5,1.93095,2.07417,5.5,2.94762,1.51345
104670510,3839,HIFK Hockey,3837,HPK Hämeenlinna,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,23/01/2014 17:32,23/01/2014 19:42,1,0,1,1,0,0,2,1,1.92383,4.37461,3.9744,4.5,1.99059,2.0095,5.5,2.90246,1.52563
104670610,5568,KalPa Hockey,3846,Ässät Pori,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,23/01/2014 17:32,23/01/2014 19:39,1,0,1,1,1,1,3,2,2.83403,4.25432,2.43507,4.5,1.95341,2.04886,5.5,2.82353,1.54839
104670710,3844,Pelicans Lahti,3835,Kärpät Oulu,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,23/01/2014 17:30,23/01/2014 19:38,0,1,1,3,0,1,1,5,3.78276,4.47122,1.95546,4.5,1.9141,2.09397,5.5,2.90176,1.52583
104672510,3715,Sparta Sarpsborg,3720,Stavanger Oilers,120301,Elitserien,38201,Norwegen,Elitserien - Norwegen,Eishockey,23/01/2014 17:59,23/01/2014 20:22,2,1,1,1,0,0,3,2,3.05217,4.73832,2.17251,,,,5.5,1.75419,2.32593
104672610,3710,Lörenskog IK,3709,Lillehammer IK,120301,Elitserien,38201,Norwegen,Elitserien - Norwegen,Eishockey,23/01/2014 18:31,23/01/2014 20:41,2,0,1,1,1,0,4,1,1.95539,5.45283,3.27653,,,,5.5,1.54589,2.83188
104672810,5602,KH Sanok,24982,JKH GKS Jastrzebie,740301,Ekstraliga,115201,Polen,Ekstraliga - Polen,Eishockey,21/01/2014 18:00,21/01/2014 20:32,2,1,1,3,2,1,5,5,1.77578,5.17729,4.10313,4.5,1.26364,4.793,5.5,1.50452,2.98206
104673010,3950,Amur Chabarowsk,3944,Salavat Yulaev UFA,673301,KHL,101201,Russland,KHL - Russland,Eishockey,23/01/2014 09:01,23/01/2014 11:08,0,0,0,0,0,1,0,1,5.78181,5.33288,1.55919,4.5,1.64576,2.54856,5.5,2.16509,1.8583
104673110,111039,Admiral Vladivostok,3951,Neft. Nischnekamsk,673301,KHL,101201,Russland,KHL - Russland,Eishockey,23/01/2014 10:00,23/01/2014 12:22,0,1,0,0,0,0,0,1,1.73388,4.36637,5.19605,4.5,1.86655,2.154,5.5,2.6969,1.58931
104673210,3935,Met. Nowokusnezk,3938,Met. Magnitogorsk,673301,KHL,101201,Russland,KHL - Russland,Eishockey,23/01/2014 13:03,23/01/2014 15:05,0,2,0,1,3,1,3,4,6.8257,5.9698,1.45721,4.5,1.57035,2.7533,5.5,2.11358,1.89801
104673310,3939,Sibir Nowosibirsk,6333,Trak. Chelyabinsk,673301,KHL,101201,Russland,KHL - Russland,Eishockey,23/01/2014 13:02,23/01/2014 15:06,1,0,0,2,1,0,2,2,2.19451,3.95757,3.41598,4.5,2.20882,1.82725,5.5,3.40428,1.41565
104673410,3937,Spartak Moskau,3948,Lokomotive Jaroslawl,673301,KHL,101201,Russland,KHL - Russland,Eishockey,23/01/2014 16:31,23/01/2014 18:42,1,0,0,2,0,1,1,3,4.84487,4.12841,1.81593,4.5,2.51426,1.66039,5.5,4.0837,1.32429
104673510,24983,Dinamo Minsk,3943,Sever. Cherepovec,673301,KHL,101201,Russland,KHL - Russland,Eishockey,23/01/2014 17:03,23/01/2014 19:26,0,1,0,0,1,0,1,1,2.90727,4.19222,2.38715,4.5,1.97153,2.0293,5.5,2.94059,1.51531
104673610,36289,Medvescak Zagreb,5605,Atlant Moskau,673301,KHL,101201,Russland,KHL - Russland,Eishockey,23/01/2014 17:33,23/01/2014 19:51,1,0,2,1,1,1,4,2,1.93194,4.25939,4.03859,4.5,2.16418,1.85897,5.5,3.24752,1.44493
104673710,73568,HC Donbass,3941,SKA St. Petersburg,673301,KHL,101201,Russland,KHL - Russland,Eishockey,23/01/2014 18:01,23/01/2014 20:10,1,1,1,0,2,1,4,2,3.37364,4.17416,2.16251,4.5,1.97153,2.0293,5.5,2.76975,1.56505
